Pet adoption,0,0
Rabbit,0,0
Toxoplasma gondii,0,0
Colponemidia,0,1
Mathematical logic,0,0
Linear algebra,0,0
Partial differential equation,0,0
Electrodynamics,0,0
Classical electromagnetism,0,0
Electrostatic discharge,0,0
Wimshurst machine,0,0
August Toepler,0,0
Mercury (element),0,0
Mercury(II) sulfate,0,0
Diphenylmercury,0,0
CAS Registry Number,0,0
Chemical formula,0,0
Hydrogen peroxide,0,0
Hexatriynyl radical,0,0
Consequentialism,0,0
Philosophy of psychiatry,1,1
Gitche Manitou,0,0
International Standard Book Number,0,0
Code,0,0
Character (computing),0,0
Stream (computing),0,0
Metadata Encoding and Transmission Standard,0,0
OAIS,0,0
Open Archival Information System,0,0
Digital preservation,0,0
Mount maker,0,0
Digital photograph restoration,0,0
Painting conservation,0,0
Paper splitting,0,0
Conservator-restorer,0,0
Conservation and restoration of copper-based objects,0,0
Medieval philosophy,1,1
God,0,0
Hebrew language,0,0
Accusative case,0,0
Adelative case,0,0
Ablative case,0,0
Archaic Dutch declension,0,0
Prosecutive case,0,0
Prolative case,0,0
Orientative case,0,0
English grammar,0,0
English markers of habitual aspect,0,0
Auxiliary verb,0,0
Predicative expression,0,0
Volapük,0,1
Gupta Empire,0,0
Almohad Caliphate,0,0
Golden age of Jewish culture in Spain,0,0
Politics of Israel,0,0
Kulanu,0,0
Zim Integrated Shipping Services,0,0
New York Stock Exchange,0,0
Belarusian Currency and Stock Exchange,0,0
Intercontinental Exchange,0,0
Chicago Climate Exchange,0,0
Climate Exchange PLC,0,1
Judeo-Islamic philosophies (800–1400),0,1
Al-Ghazali,0,0
Ibn Nusayr,0,0
Schools of Islamic theology,0,0
Anatolia,0,0
Greater Caucasus,0,0
Barents Sea,0,0
Gulf of Fonseca,0,0
Mar de Grau,0,0
Mozambique Channel,0,0
Somov Sea,0,0
Gulf of Guinea,0,0
Lamu Bay,0,1
Military strategy,0,0
General,0,0
General officer,0,0
Beylerbey,0,0
Devshirme,0,0
List of Syriac Orthodox Patriarchs of Antioch,0,0
Ignatius George III,0,1
Cubist,0,0
Cubism,0,0
Art historian,0,0
History of art,0,0
Art of Chad,0,1
Compatibilism,0,0
Autonomy,0,0
Takis Fotopoulos,0,0
Wage slavery,0,0
Indigenous intellectual property,0,0
"Free, prior and informed consent",0,0
Native American mascot controversy,0,0
Kaizer Chiefs F.C.,0,0
Collins Mbesuma,0,0
Godfrey Sapula,0,0
Raphael Chukwu,0,0
Sunday Oliseh,0,0
UEFA,0,0
Championnat de France de Futsal,0,0
Russian Futsal Super League,0,0
Materialism,0,0
Absolute idealism,0,0
Bernard Bosanquet (philosopher),0,0
Thomas Aquinas,0,0
Adventism,0,0
Advent Christian Church,0,0
Sabbath Rest Advent Church,0,0
Tithe,0,0
Taxation in Canada,0,0
Federal financing for small businesses in Canada,0,0
Federal financing for small businesses in the United States,0,1
Dharma,0,0
History of Buddhism in India,0,0
Five hindrances,0,0
Magha Puja,0,0
Buddhist texts,0,0
Dāna,0,1
Neo-Confucianism,0,0
Lê Quý Đôn,0,1
Existentialism,0,0
Functionalism (philosophy of mind),1,1
Friedrich Nietzsche,0,0
Aesthetic emotions,0,0
JSTOR,0,0
Academic journal,0,0
Scientometrics,0,0
Policy,0,0
Think tanks,0,0
Think tank,0,0
Western Australia Policy Forum,0,0
2020 Summit,0,0
Australia 2020 Summit,0,0
Warren Mundine,0,0
Mark Arbib,0,0
Athletics Australia,0,0
Saudi Arabian Athletics Federation,0,1
Kant,0,0
Immanuel Kant,0,0
Clement Greenberg,0,0
Connotation,0,0
Extension (semantics),0,0
Frege,0,0
Gottlob Frege,0,0
Elizabeth Anscombe,0,0
Memetics,0,0
Shrauta,0,0
Śrauta,0,1
Legalism (Chinese philosophy),1,1
George Berkeley,0,0
Francisco Suárez,0,1
Mahatma Gandhi,0,0
Charles Stark Draper,0,0
Joseph O. Hirschfelder,0,0
Albert Sabin,0,0
Mikhail Chumakov,0,0
German Academy of Sciences Leopoldina,0,0
Academy of Sciences Leopoldina,0,0
Delegation of the Finnish Academies of Science and Letters,0,1
Illuminationism,0,0
Angel,0,0
Semi-dome,0,0
Arabesque,0,0
Taʿlīq,0,1
History of Iran,0,0
Encyclopædia Iranica,0,1
Cognitive science,0,0
Computational biology,0,0
Pharmaceutical industry,0,0
MedImmune,0,0
General Pharmaceutical Council,0,0
National Patient Safety Agency,0,0
Pharmacists' Defence Association,0,0
Economy of the United Kingdom,0,0
Economy of Burkina Faso,0,0
Textiles,0,0
Textile,0,0
Overlock,0,0
Trim (sewing),0,0
Butterick Publishing Company,0,0
Rantering,0,0
Formalism (art),0,0
Formalism (literature),0,0
Descriptive poetics,0,0
Literature,0,0
Literary criticism,0,0
Virginia Woolf,0,0
"Adeline Marie Russell, Duchess of Bedford",0,0
Associated Workers' League,0,1
Anthony Kenny,0,0
Religious philosophy,1,1
Ludwig Wittgenstein,0,0
Epiphenomenalism,0,0
Radical behaviorism,0,0
Experimental analysis of behavior,0,0
Community psychology,0,0
Basic science (psychology),0,0
Endel Tulving,0,0
Working memory,0,0
Memory consolidation,0,0
Journal of Psychotherapy Integration,0,0
International Standard Serial Number,0,0
Request for Comments,0,0
Internet Engineering Task Force,0,0
"Fremont, California",0,0
California Nursery Company,0,0
Geonim,0,0
Mari ha-Kohen of Nehar Pekod,0,1
Naturalism (philosophy),1,1
Naturalized epistemology,0,0
Ionian School (philosophy),1,1
List of epistemologists,0,0
Baruch Spinoza,0,0
Criticism of Islam,0,0
Andrew Rippin,0,0
University of Victoria,0,0
University Canada West,0,0
Accreditation Council for Business Schools and Programs,0,0
New York University,0,0
Henry Taub,0,0
Jewish,0,0
Jews,0,0
Jewish tribes of Arabia,0,0
Lists of Jews,0,0
List of South-East European Jews,0,0
Seyla Benhabib,0,0
Carl von Clausewitz,0,0
John Steinbeck,0,0
Board of Supervisors,0,0
Board of supervisors,0,0
Maricopa County Board of Supervisors,0,0
"Gilbert, Arizona",0,0
"Lone Butte Ranch, Arizona",0,0
"Maricopa Colony, Arizona",0,0
"Camp Creek, Arizona",0,0
"Marinette, Arizona",0,0
"Desert Village Mobile Home Park, Arizona",0,0
"Cave Creek, Arizona",0,0
"Alma Gardens, Arizona",0,0
"Sunflower, Arizona",0,0
UTC-7,0,0
Digital object identifier,0,0
ISO 639-5,0,0
ISO 21500,0,0
ISO 2709,0,0
ISO/IEC 7813,0,0
Guidelines for the Definition of Managed Objects,0,0
HTML,0,0
ISO 10303,0,0
ISO 10303 Application Modules,0,0
List of STEP (ISO 10303) parts,0,0
Language binding,0,0
Library (computing),0,0
Dynamic library,0,0
Dynamic linker,0,0
Relocation (computing),0,0
Natural philosophy,1,1
Bantu Philosophy,1,1
List of epistemologists,0,0
Gettier problem,0,0
Causality,0,0
Asanga,0,0
Seven Factors of Enlightenment,0,0
Maudgalyayana,0,0
Nanda (Buddhist),0,0
Offering (Buddhism),0,0
Buddhism in the Middle East,0,0
Buddhism and Gnosticism,0,0
Jesus,0,0
Burning of Judas,0,0
Good Friday,0,0
Easter Saturday,0,0
Easter Epic,0,0
Legalism (Chinese philosophy),1,1
Lectures on the Philosophy of History,1,1
Hu Shih,0,0
King Pu-tsung,0,0
Wellington Koo,0,0
China,0,0
Economy of Djibouti,0,0
Mining,0,0
Mine reclamation,0,0
Clean Water Act,0,0
Wastewater treatment,0,0
Saponification,0,0
Saponification value,0,0
Lye,0,0
Cornea,0,0
Foveal avascular zone,0,0
Visual field,0,0
Czech philosophy,1,1
Beauty,0,0
Golden ratio,0,0
Limit of a sequence,0,0
Topological neighbourhood,0,0
Neighbourhood (mathematics),0,0
International Standard Book Number,0,0
ISO/IEC 8859-13,0,0
ANSI escape code,0,0
Code page 357,0,0
BCD (character encoding),0,0
EBCDIC 1165,0,1
List of philosophy journals,1,1
Glossary of philosophy,1,1
Eudaimonia,0,0
Princeton University Press,0,0
Eating club (Princeton University),0,0
Eating clubs at Princeton University,0,0
The Ivy Club,0,0
Ivy Club,0,0
Thomas F. Gibson,0,0
The Washington Post,0,0
Chairman of the Federal Reserve,0,0
Chair of the Federal Reserve,0,0
Chairman,0,0
Declare the chair vacant,0,0
Nomination,0,0
Honour,0,0
Persian people,0,0
Averroism,0,0
Abu Hatim Ahmad ibn Hamdan al-Razi,0,0
Abu al-Hassan al-Amiri,0,0
Islamic Philosophy,1,1
Orenda,0,0
Shoshone,0,0
Bitterroot Eaters,0,0
Western Shoshone,0,0
Railroad Valley,0,0
Nye County,0,0
"Nye County, Nevada",0,0
"Whitney, Nevada",0,0
"Henderson, Nevada",0,0
Clark County Heritage Museum,0,0
Clark County Museum,0,0
National Atomic Testing Museum,0,0
Smithsonian Science Education Center,0,1
African diaspora,0,0
Paramaccan people,0,0
Indo-Surinamese,0,0
Luciano Narsingh,0,0
Tammy Abraham,0,0
2016–17 Bristol City F.C. season,0,1
List of aestheticians,0,0
Steven Poole,0,0
Slate (magazine),0,0
EUobserver,0,0
National Review,0,0
The Weekly Standard,0,0
Frederick W. Kagan,0,0
Frederick Kagan,0,0
Kimberly Kagan,0,0
Système universitaire de documentation,0,1
Moral universalism,0,0
Trinitarian Universalism,0,0
Unitarianism,0,0
Lightfoot Professor of Divinity,0,0
R.P.C. Hanson,0,1
Mīmāṃsā,0,1
George Berkeley,0,0
Plotinus,0,0
Principle,0,0
Martin Heidegger,0,0
Jacques Maritain,0,0
Arthur Danto,0,0
Thomas Aquinas,0,0
Christian mysticism,0,0
Religious vows,0,0
Coif,0,0
Jerkin (garment),0,0
Hessian (boot),0,0
W. S. Gilbert,0,0
Edward German,0,0
Much Ado about Nothing,0,0
George Berkeley,0,0
Matti Häyry,0,1
Islamic Golden Age,0,0
Elliptic orbit,0,0
Orbital maneuver,0,0
Heliosynchronous orbit,0,0
Sun-synchronous orbit,0,0
PROBA2,0,0
Mariner 3,0,0
OPS 6582,0,1
List of years in philosophy,1,1
Essence,0,0
Experience,0,0
Indigenous American philosophy,1,1
Jean-Jacques Rousseau,0,0
Flight to Varennes,0,0
Marquis de Sade,0,0
Battle of Castiglione,0,0
Guillaume-Mathieu Dumas,0,0
Names inscribed under the Arc de Triomphe,0,0
Jean-François Joseph Debelle,0,1
German philosophy,1,1
Being,0,0
Information,0,0
Energy,0,0
Earthquake,0,0
Extratropical cyclone,0,0
Jetstream,0,0
Jet stream,0,0
South America,0,0
Anti-Slavery International,0,0
John Bowring,0,0
World's Anti-Slavery Convention,0,0
World Anti-Slavery Convention,0,0
Compensated emancipation,0,0
Spanish Empire,0,0
Battle of Breitenfeld (1631),0,0
Formal science,0,0
Food chemistry,0,0
Bacterial,0,0
Bacteria,0,0
Biotechnology,0,0
Outline of applied science,0,0
Outline of medicine,0,0
List of hospitals in the United States,0,0
Lists of hospitals in the United States,0,0
List of hospitals in Pennsylvania,0,0
Crozer-Keystone Health System,0,0
"Delaware County, Pennsylvania",0,0
"Bucks County, Pennsylvania",0,0
"Greensburg, Pennsylvania",0,0
"Bolivar, Pennsylvania",0,0
Geonim,0,0
Maimonides,0,0
Eternity,0,0
Century,0,0
Spacetime,0,0
Observer (special relativity),0,0
Inertial reference frame,0,0
Inertial frame of reference,0,0
Momentum,0,0
D'Alembert's principle,0,0
Mathematician,0,0
Mathematical joke,0,0
"New Cuyama, California",0,0
Santa Barbara County,0,0
"Santa Barbara County, California",0,0
List of years in philosophy,1,1
Elliott Sober,0,0
Ph.D,0,0
Doctor of Philosophy,1,1
Niccolò Machiavelli,0,1
Christian philosophy,1,1
Mao Zedong,0,0
Central People's Government of the People's Republic of China,0,0
State Council of the People's Republic of China,0,0
Chen Jining,0,0
Chen Qiufa,0,0
Yue Fuhong,0,1
Eastern philosophy,1,1
Al-Ghazali,0,0
Khoja Akhmet Yassawi,0,0
Kalam,0,0
Astrology in medieval Islam,0,0
Mars (astrology),0,0
Planets in astrology,0,0
Hausbuch,0,0
Master of the Housebook,0,0
"Washington, D.C.",0,0
American University,0,0
Rudy Giuliani,0,0
New York Magazine,0,0
New York (magazine),0,0
The American Conservative,0,0
Taki Theodoracopulos,0,0
Mao Zedong,0,0
History of Solidarity,0,0
Operation Unthinkable,0,0
Struggle against political abuse of psychiatry in the Soviet Union,0,0
Abkhaz–Georgian conflict,0,1
Aristotle,0,0
Feminist metaphysics,0,0
Nancy Fraser,0,0
Simone de Beauvoir,0,0
Democracy,0,0
European Council of Ministers,0,0
Council of the European Union,0,0
Enhanced cooperation,0,0
28th regime,0,0
European Union,0,0
European Exchange Rate Mechanism,0,0
Eurobonds,0,0
ABC News,0,0
Mike Schneider (news anchor),0,0
Black Monday (1987),0,0
International Standard Book Number,0,0
ISO 16750,0,0
International Organization for Standardization,0,0
ISO 2711,0,0
Measurement,0,0
Millimetres,0,0
Millimetre,0,0
Unicode,0,0
Code page 737,0,0
EBCDIC 1079,0,1
Niccolò Machiavelli,0,1
Buddhist meditation,0,0
Emperor Wen of Sui,0,0
Duke of Zhou,0,0
Tai Si,0,0
Standard Chinese,0,0
Qo Xiong language,0,0
Laizisi language,0,0
Gan Chinese,0,0
Limi language,0,0
Muangphe language,0,0
Dong language,0,0
Kam language,0,0
Sonaga language,0,0
Chinese language,0,0
Hailu dialect,0,1
National Library of the Czech Republic,0,0
National Library of Vatican City,0,0
Vatican Library,0,0
Marcel Chappin,0,1
Algonquian languages,0,0
Mi'kmaq people,0,0
Mi'kmaq,0,0
Indian Residential Schools Truth and Reconciliation Commission,0,0
Truth and Reconciliation Commission (Canada),0,0
Métis in Canada,0,1
Idealism,0,0
Philosophy of life,1,1
Critical theory,0,0
Political philosophy,1,1
Megarian school,0,0
Dialectic,0,0
Dharma,0,0
Akrodha,0,0
Vashistha,0,0
Ramayana,0,0
Nepali language,0,0
Prakrit,0,0
India,0,0
Gilgit-Baltistan,0,0
Ghizer District,0,0
Burushaski,0,0
Dardic languages,0,0
Sadri language,0,0
Majhi language,0,0
Frankfurt School,0,0
Adolf Hitler's rise to power,0,0
Hofbräuhaus,0,1
Early Islamic philosophy,1,1
Edward Craig (philosopher),0,0
List A cricket,0,0
Short form cricket,0,0
Kwik cricket,0,0
Wicket,0,0
Umpire (cricket),0,0
Referee,0,0
Judge (sumo),0,0
Oyakata,0,0
Glossary of sumo terms,0,0
Yobidashi,0,0
Jonidan,0,0
Professional sumo divisions,0,0
Makuuchi,0,0
Yusho,0,0
Knowledge,0,0
Niyama,0,0
Ananda,0,0
Pāli Canon,0,1
International politics,0,0
International relations,0,0
Public interest,0,0
Politics by country,0,0
Outline of political science,0,0
Foreign relations of Dominica,0,0
Serbia,0,0
Bože pravde,0,1
Neopythagoreanism,0,0
Pluralist school,0,0
Anaxagoras,0,0
John Raven,0,0
Nature (journal),0,0
Nature Chemical Biology,0,0
Nature Reviews Endocrinology,0,0
The American Journal of Gastroenterology,0,0
Square Fish,0,0
Macmillan Publishers (United States),0,0
Chilton Company,0,0
Austin,0,0
"Austin, Texas",0,0
"Beaumont, Texas",0,0
Henry E. Chambers,0,0
Ibn Khaldun,0,0
Abdallah Bin Bayyah,0,0
Muhammad ibn 'Abd al-Hakam,0,1
Analytical feminism,0,0
Triple oppression,0,0
Police brutality,0,0
Trans bashing,0,0
Stalking,0,0
Management of domestic violence,0,0
Battered woman defense,0,0
Cycle of abuse,0,0
Domestic violence in South Korea,0,0
Honor killing,0,0
Outline of domestic violence,0,0
Academic journal,0,0
Humanities,0,0
The Poverty of Historicism,0,0
Structuration theory,0,0
Jean Baudrillard,0,0
Jacques Lacan,0,0
Herbert Marcuse,0,0
Karl Marx,0,0
Bruno Bauer,0,0
Textual criticism,0,0
Backward-compatibility,0,0
Backward compatibility,0,0
Legacy system,0,0
Deprecation,0,0
Pull-up resistor,0,0
International Standard Book Number,0,0
Code,0,0
Sign language,0,0
Kalkutungu Sign Language,0,0
Allegory of the Cave,0,0
Papyrus Oxyrhynchus 228,0,0
Papyrus Oxyrhynchus 40,0,0
Papyrus Oxyrhynchus 117,0,0
Papyrus Oxyrhynchus 287,0,0
Papyrus Oxyrhynchus 108,0,0
Papyrus Oxyrhynchus 578,0,1
Pan-Africanism,0,0
Abolitionism in the United Kingdom,0,0
John Quincy Adams and abolitionism,0,0
Saqaliba,0,0
Debt bondage in India,0,0
Nuclear family,0,0
Conjugal family,0,0
Great-grandparent,0,0
Grandparent,0,0
Scandinavian languages,0,0
North Germanic languages,0,0
Germanic spirant law,0,0
Sievers' law,0,0
Proto-Indo-European society,0,0
Sanskrit,0,0
Digital Humanities,0,0
Digital humanities,0,0
Cultural studies,0,0
Australia,0,0
Demographics of Botswana,0,0
Demographics of Benin,0,0
Demographics of Sierra Leone,0,0
Republic of Sierra Leone Armed Forces,0,0
Military of Guinea,0,0
Upper Guinea,0,0
Fouta Djallon,0,0
Fruit,0,0
Blackcurrant,0,0
Danish cuisine,0,0
Cuisine of Lesotho,0,0
Moral nihilism,0,0
Plato,0,0
Afterlife,0,0
Animism,0,0
Occult,0,0
Geschwind syndrome,0,0
PubMed Identifier,0,0
PubMed,0,0
Telepathology,0,0
Blue Button,0,0
Microsoft HealthVault,0,0
"Apple Computer, Inc. v. Microsoft Corp.",0,0
History of Microsoft,0,0
Interpreter,0,0
Language interpretation,0,0
Beijing,0,0
2009 World Championships in Athletics,0,0
David Payne (athlete),0,0
Rodney Martin (athlete),0,0
Orin Richburg,0,1
Experimental philosophy,1,1
Joseon dynasty,0,0
Joseon,0,0
Four Commanderies of Han,0,0
Sport in North Korea,0,0
Radio in Korea,0,1
Korean Confucianism,0,0
Yi Hwang,0,0
International Standard Book Number,0,0
Global Trade Item Number,0,0
International Article Number,0,0
GS1 DataBar,0,0
Code 39,0,0
Barcode reader,0,0
POSTNET,0,0
Parcel (package),0,0
Packaging and labeling,0,0
Drug delivery,0,0
Softgel,0,0
Bioadhesive,0,0
Intradermal injection,0,0
Judaism,0,0
Bathouism,0,0
Wealth and religion,0,0
Pew Research Center,0,0
Professional association,0,0
Professional corporation,0,0
Physician,0,0
List of physicians,0,0
John Langdon Down,0,0
John Down,0,1
Danish philosophy,1,1
Pakistani philosophy,1,1
Orenda,0,0
Orenda (disambiguation),0,0
Orenda Iroquois,0,0
Avro Canada Orenda,0,0
Crown corporation,0,0
State-owned enterprise,0,0
Agence des participations de l'État,0,1
Individualism,0,0
Anarchism in Poland,0,0
Anarchism in Ecuador,0,0
Anti-fascism,0,0
Enzo Traverso,0,0
Holocaust,0,0
The Holocaust,0,0
Borneo campaign (1945),0,0
German war crimes,0,0
Haradok,0,0
Hlybokaye,0,0
Pavel Sukhoi,0,0
Moscow,0,0
"Bogolyubovo, Vladimir Oblast",0,0
Government of Russia,0,0
Islamic philosophy,1,1
Immanuel Kant,0,0
Authoritarianism,0,0
Axis powers,0,0
Invasion of Poland,0,0
Counteroffensive,0,0
Counter-offensive,0,0
Battle of Moscow,0,0
Combined Bomber Offensive,0,0
East African Campaign (World War II),0,0
Battle of Amba Alagi (1941),0,0
OCLC,0,0
International Standard Serial Number,0,0
ISO 9660,0,0
DVD R DL,0,1
Individualism,0,0
Biennio Rosso,0,0
Cantonal Revolution,0,0
Cantonal rebellion,0,0
Paris Commune,0,0
"Saint-Eustache, Paris",0,0
Chapelle expiatoire,0,0
Luxembourg Palace,0,0
Montparnasse Cemetery,0,0
Hôtel de Charost,0,1
Legal positivism,0,0
Libertarianism (metaphysics),0,0
Martin Heidegger,0,0
Art,0,0
Jacques Derrida,0,0
Harold Bloom,0,0
American Christianity,0,0
Christianity in the United States,0,0
Korean Americans,0,0
South Korea,0,0
2018 Winter Olympics,0,0
Beijing bid for the 2022 Winter Olympics,0,0
Lviv bid for the 2022 Winter Olympics,0,0
IOC Session,0,0
List of IOC meetings,0,0
Chinese philosophy,1,1
Mahayana,0,0
Hungarian neopaganism,0,0
Kemetism,0,0
List of Neopagan movements,0,0
Dievturība,0,1
Cyrenaics,0,0
Dukkha,0,0
Astika,0,0
Āstika and nāstika,0,1
Non-classical logic,0,0
Structural rule,0,0
Cut rule,0,0
Cut elimination theorem,0,0
Cut-elimination theorem,0,0
Curry–Howard isomorphism,0,1
Berggruen Prize for Philosophy,1,1
East Asian cultural sphere,0,0
Neo-Confucianism,0,0
Othmar Spann,0,0
International Standard Name Identifier,0,0
ISO/IEC 27001:2013,0,0
ISO/IEC JTC 1/SC 27,0,0
ISO/TC 176,0,0
International Accreditation Forum,0,0
Conformity assessment,0,0
Conformance testing,0,0
Electrical engineering,0,0
Radio,0,0
ETSI Satellite Digital Radio,0,0
EchoStar Mobile,0,0
PDA,0,0
Experimental philosophy,1,1
New Confucianism,0,0
Gongsun Hong,0,0
Qin Shi Huang,0,0
Peter Boodberg,0,0
Peter A. Boodberg,0,0
Estonia,0,0
Economy of Niger,0,0
Economy of Mali,0,0
Economy of Jamaica,0,0
Paper,0,0
Micromosaic,0,0
Scale model,0,0
Knot (unit),0,0
Admiralty,0,0
Corps Regimental Sergeant Major,0,0
Ionian School (philosophy),1,1
Islamic theology,0,0
Schools of Islamic theology,0,0
Irfan,0,0
Muhammad Iqbal,0,0
Allama Iqbal,0,0
Javed Nama,0,0
Javid Nama,0,0
Iqbal Academy Pakistan,0,0
Sialkot,0,0
Milinda Panha,0,0
Pīti,0,1
Eliminative materialism,0,0
Multiple realizability,0,0
Jennifer Mundale,0,1
Absolute (philosophy),1,1
Hellenistic philosophy,1,1
Classical Realism,0,0
Dana E. Levin,0,0
Dana Levin (artist),0,0
"Newburyport, Massachusetts",0,0
"Marshfield, Massachusetts",0,0
"Providence, Rhode Island",0,0
Boston Red Sox,0,0
1932 in baseball,0,0
Nancy DeShone,0,0
Springfield Sallies,0,0
Audrey Deemer,0,0
Battle Creek Belles,0,0
"Muskegon, Michigan",0,0
M-46 (Michigan highway),0,0
"Pierson, Michigan",0,0
African-Americans,0,0
African Americans,0,0
British North America,0,0
New Albion,0,0
British West Florida,0,0
De jure,0,0
Muhammad Ali dynasty,0,0
Egypt,0,0
Arab Union,0,0
Syrian Desert,0,0
Palmyrene Empire,0,0
Andrew M. Smith II,0,1
Cyrenaics,0,0
Magas of Cyrene,0,0
Pantaleon,0,0
Mithridates III of Pontus,0,0
Artemidoros,0,0
Artemidoros Aniketos,0,0
Attalid dynasty,0,0
Ariarathes VIII of Cappadocia,0,0
Mithridates III of Commagene,0,0
Peukolaos,0,0
Greco-Bactrian kingdom,0,0
Greco-Bactrian Kingdom,0,0
Dionysios Soter,0,0
Spartokos IV,0,0
Paerisades II,0,0
Essence,0,0
Free will,0,0
Closed timelike curve,0,0
Timelike homotopic,0,0
Timelike homotopy,0,0
Timelike topological feature,0,1
Cārvāka,0,1
Coherentism,0,0
Evolutionism,0,0
Model-dependent realism,0,0
Foundationalism,0,0
Physicalism,0,0
Idealism,0,0
Falsifiability,0,0
Energy levels,0,0
Energy level,0,0
Clinton Davisson,0,0
Owen Richardson,0,0
Owen Willans Richardson,0,0
University of Cambridge,0,0
East Norfolk Sixth Form College,0,0
Litcham School,0,0
Merriam-Webster,0,0
2017 Webby Awards,0,0
Van Jones,0,0
The Times (Trenton),0,0
The Oregon Journal,0,0
Wired (magazine),0,0
San Francisco,0,0
Cucamonga Valley,0,0
Metropolitan Fresno,0,0
Santa Fe Passenger Depot (Fresno),0,0
National Register of Historic Places listings in Puerto Rico,0,0
"National Register of Historic Places listings in Trujillo Alto, Puerto Rico",0,0
National Register of Historic Places listings in central Puerto Rico,0,0
National Register of Historic Places listings in northern Puerto Rico,0,0
"Guaynabo Pueblo, Puerto Rico",0,0
Friedrich Nietzsche,0,0
Evolutionary aesthetics,0,0
Art,0,0
Sultan,0,0
Java,0,0
Rice paddy,0,0
Paddy field,0,0
Malaysia,0,0
Hawksbill sea turtle,0,0
Venezuelan bolívar,0,1
Indigenous people of the Americas,0,0
Indigenous peoples of the Americas,0,0
Congress of Aboriginal Peoples,0,0
Métis fiddle,0,1
Buddhist meditation,0,0
Dream Yoga,0,0
Dream yoga,0,0
Terma (Buddhism),0,0
Terma (religion),0,0
Parinirvana,0,0
Ten spiritual realms,0,0
Buddhism in Laos,0,0
Wat Sisakhet,0,0
Wat Si Saket,0,0
French Indochina,0,0
Assassination of the recruiter Bazin,0,0
Phan Chu Trinh,0,0
First Indochina War,0,0
Alf Andrew Heggoy,0,1
