url,vert_desc_prop,vert_desc_count,name_prop,name_count,is_bad_url
http://www.nga-ltd.com,7.67E-03,21,0.000166069,79,0
http://www.fleetcam.co.uk,0,,,,1
http://www.redkiteconstruction.com,0.048551959,311,0.000784534,545,0
http://www.3bordersscaffolding.co.uk,0.058773424,216,0.00080744,846,0
http://www.candocubes.com,0.074957411,651,0.001402998,2631,0
http://www.atumit.com,0.067291312,336,0.000973509,1468,0
http://www.ecisystems.co.in,0.029812606,73,0.000561199,308,0
http://www.bridgewaterconsultancy.com,0.042589438,386,0.000738722,1087,0
http://www.onairmedia.co.uk,0.074105622,534,0.001952745,1815,0
http://www.aptusmedical.ie,0.022998296,89,0.000366498,258,0
http://www.actonjennings.com,0.080068143,328,0.001162484,1119,0
http://www.wildco.co.uk,0.079216354,1089,0.001488896,3931,0
http://www.laevehiclerental.co.uk,0.05451448,199,0.000727269,796,0
http://www.netplusng.com,0.017035775,39,0.000274873,114,0
http://www.vegtrug.com,0.080068143,648,0.001179664,2684,0
http://www.lambtonarch.co.uk,0,,,,1
http://www.jouleconsultingengineers.co.uk,0.028109029,60,0.000418036,247,0
http://www.kulakuts.co.uk,0.051107325,461,0.001448811,3125,0
http://www.volvoxworldwide.com,6.81E-03,11,0.000234787,133,0
http://www.cherwelledgegolfclub.co.uk,0.074105622,1015,0.001769496,4355,0
http://www.mirageeventsuk.com,0.057069847,563,0.001013595,1951,0
http://www.purleyparktrust.org,0.04088586,405,0.000916244,1764,0
http://www.southayrshirebefriending.org,0,,,,1
http://www.ambience.co.in,0.016183986,61,0.000429489,343,0
http://www.baasia.com,9.37E-03,13,0.000349318,131,0
http://www.proquipgolf.com,0.090289608,1537,0.001998557,6842,0
http://www.quantumss.co.uk,0.035775128,130,0.000681456,574,0
http://www.dorsethealthcare.nhs.uk,0.067291312,491,0.00118539,1535,0
http://www.jwanan.com,0.045144804,233,0.001758043,1533,0
http://www.glenclydewhisky.co.uk,0.017887564,119,0.000521114,801,0
http://www.sescd.com,0.04770017,186,0.000584105,633,0
http://www.smartartworkshop.co.uk,0.028960818,135,0.000383677,200,0
http://www.samborek.net,0,,,,1
http://www.argaty.cylex-uk.co.uk,0.063032368,354,0.001116672,1348,0
http://www.stratfordlimeshotel.com,0.075809199,729,0.002370781,3208,0
http://www.flamehardeners.co.uk,0.042589438,275,0.001385819,1893,0
http://www.aimarfoundation.org,0,,,,1
http://www.tmrf.co.uk,0,,,,1
http://www.kestreltech.co.uk,0.060477002,217,0.000904791,907,0
http://www.andrewjonesbroadcast.com,0.065587734,851,0.001236929,4345,0
http://www.bankfieldcarelimited.co.uk,0.046848382,391,0.000990689,2147,0
http://www.aibfoods.co.uk,5.96E-03,15,0.000125984,121,0
http://www.htrecycling.co.uk,0.018739353,41,0.000389404,229,0
http://www.wyseoil.co.uk,0.064735945,228,0.000927697,954,0
http://www.standard4.com,0.078364566,301,0.001299921,1420,0
http://www.collinsearthworks.co.uk,0.045144804,210,0.000710089,778,0
http://www.plg.uk,0.098807496,2188,0.002032916,6742,0
http://www.hillingdonchamber.co.uk,0.075809199,461,0.001523255,5258,0
http://www.cavitytrays.co.uk,0.043441227,162,0.000732995,827,0
http://www.omore.co.uk,0.022146508,80,0.000572652,479,0
http://www.builderswestmidlands.co.uk,0.04770017,433,0.000715816,830,0
http://www.castillium.co.uk,2.56E-03,4,5.15E-05,12,0
http://www.dirtyprettythings.co.uk,0.049403748,491,0.00107086,1547,0
http://www.wasteandsalvagerotherham.co.uk,2.56E-03,4,5.15E-05,12,0
http://www.ridgeway-information.com,0.029812606,82,0.000566926,348,0
http://www.passion-pictures.com,0.086882453,660,0.001717957,2754,0
http://www.westhillcab.org,0.062180579,328,0.001133852,1071,0
http://www.hubanddesign.co.uk,0.028960818,381,0.000423763,1030,0
http://www.coolbreeze.co.uk,0.044293015,181,0.000687183,515,0
http://www.dandimacg.co.uk,0.028109029,72,0.000389404,175,0
http://www.shambaholidays.co.uk,0.053662692,204,0.00080744,784,0
http://www.fireextinguishershop.co.uk,0.053662692,251,0.000710089,966,0
http://www.edtempleton.co.uk,0.076660988,663,0.001551888,2501,0
http://www.playahead.org.uk,0,,,,1
http://www.cma-cgm.com,0.080068143,904,0.001849667,3528,0
http://www.a3ando.com,0.068994889,417,0.00120257,1620,0
http://www.believeinyoungpeople.com,0.096252129,3965,0.002015736,8635,0
http://www.acsautowerks.com,0.045144804,304,0.000761628,1326,0
http://www.shortiesrestaurantsouthsea.co.uk,4.26E-03,6,9.74E-05,28,0
http://www.dcautorepairs.co.uk,0.056218058,385,0.000841799,891,0
http://www.eliteadvertisingweb.co.uk,0,,,,1
http://www.tcei.co.uk,0,,,,1
http://www.lockonproductions.com,0.058773424,366,0.00093915,1146,0
http://www.stevensdrake.com,0.10306644,787,0.001574794,3684,0
http://www.stickyfishpreschool.org.uk,0.018739353,56,0.000343591,136,0
http://www.randomgameslimited.com,0,,,,1
http://www.claimsbolton.co.uk,0,,,,1
http://www.elecsolutionsltd.co.uk,0.120954003,1950,0.001551888,6787,0
http://www.childfirsttrust.com,0.088586031,1084,0.002067275,3620,0
http://www.greenairheatpumps.co.uk,0.057069847,234,0.000744448,560,0
http://www.distinctiveevents.biz,0,,,,1
http://www.dsp-ltd.com,0.033219761,203,0.000589832,812,0
http://www.oriental-events.net,0.053662692,328,0.000876158,1149,0
http://www.britannic-chemical.com,1.45E-02,74,0.000383677,229,0
http://www.ebssurvey.co.uk,0.078364566,352,0.001013595,1014,0
http://www.greenfarmseeds.com,0.060477002,353,0.000967783,987,0
http://www.goodwillconsultancy.co.uk,0,,,,1
http://www.n2nitrogenservices.co.uk,0.039182283,210,0.000715816,821,0
http://www.akeelectrical.co.uk,0.078364566,1337,0.001540435,3254,0
http://www.pegasus-ent.com,0.017035775,46,0.000303506,213,0
http://www.cathay-investments.com,0.146507666,997,0.001826761,2496,0
http://www.smartthing.org,0.103918228,1243,0.001832488,5021,0
http://www.macform.org,8.52E-04,1,9.16E-05,24,0
http://www.odneurope.org,0.052810903,185,0.000750175,477,0
http://www.innovaturelabs.com,0.058773424,284,0.001007868,1640,0
http://www.lenzopartners.com,0.051107325,328,0.001248382,1822,0
http://www.ajrmotorsport.com,0.042589438,181,0.000778807,572,0
http://www.buchanroofing.co.uk,0.057069847,197,0.000899064,674,0
http://www.hellianmarine.com,0.051107325,363,0.000830346,1199,0
http://www.royalmusselburgh.co.uk,0.080068143,707,0.001420178,4126,0
http://www.eldredconstruction.co.uk,0.04770017,351,0.000767354,1170,0
http://www.imogenblood.co.uk,0.072402044,829,0.002399414,3743,0
http://www.vulcanholdings.co.uk,0.035775128,85,0.000566926,578,0
http://www.ambertrust.org,0.070698467,758,0.00135146,2893,0
http://www.hitgas.co.uk,0.045144804,265,0.000761628,784,0
http://www.ongfood.co.uk,0,,,,1
http://www.nibbleapps.com,0,,,,1
http://www.amarinrubber.co.uk,0.068143101,514,0.001082313,1985,0
http://www.darrensfreshfish.co.uk,0.077512777,582,0.001311374,3195,0
http://www.ldttransport.co.uk,1.02E-02,18,0.000257694,107,0
http://www.meldrums.co.uk,0.088586031,1215,0.001706504,7209,0
http://www.shampoochmobile.co.uk,0,,,,1
http://www.michaeltylerassociates.co.uk,0.017035775,36,0.000383677,184,0
http://www.pentacapital.com,0.045144804,172,0.000681456,475,0
http://www.tqinvest.co.uk,0.075809199,622,0.001385819,3097,0
http://www.claphams.net,8.52E-03,21,0.000349318,90,0
http://www.euticals.com,0.073253833,666,0.001282741,2924,0
http://www.goldwatersystems.co.uk,0.017035775,47,0.0002806,143,0
http://www.jordanbrettell.com,0.055366269,296,0.000950603,1123,0
http://www.criticalteamperformance.co.uk,0,,,,1
http://www.merchynleomaks.com,6.81E-03,11,0.000418036,171,0
http://www.rcksolutionsltd.co.uk,0,,,,1
http://www.business-sprinkler-alliance.org,0.080919932,858,0.001420178,2342,0
http://www.burhanbiz.com,2.56E-03,4,5.15E-05,11,0
http://www.pooleysapp.com,0.059625213,446,0.001105219,1654,0
http://www.streamlinepartitions.ie,0,,,,1
http://www.whisper.media,0.088586031,884,0.001620606,3566,0
http://www.alineservices.co.uk,0.017035775,57,0.000418036,287,0
http://www.brcomedy.com,0.034923339,119,0.000664277,629,0
http://www.thatsbellion.com,0,,,,1
http://www.apexlinvar.co.uk,0.037478705,132,0.000967783,580,0
http://www.mylor.com,0,,,,1
http://www.spokemead.co.uk,0.033219761,118,0.000572652,432,0
http://www.pab.eu,1.02E-02,65,0.000246241,157,0
http://www.peridesigns.co.uk,0,,,,1
http://www.brynmelynshoot.co.uk,0,,,,1
http://www.done4u.localbd.co.nz,0.045144804,122,0.000704362,526,0
http://www.bridgestock.ie,1.70E-03,2,1.15E-05,4,0
http://www.novimost.org,0.057069847,257,0.00108804,1456,0
http://www.fabrican.co.uk,0.063032368,245,0.000784534,1057,0
http://www.the-net-work-meetings.com,0.025553663,81,0.000463848,203,0
http://www.rc-mr.com,0.065587734,734,0.001145305,2969,0
http://www.visionvenue.com,5.11E-03,11,0.000257694,88,0
http://www.semanticaresearch.com,0.111584327,3505,0.001815308,9242,0
http://www.fellowshipeducation.org.uk,0.053662692,502,0.001128125,1857,0
http://www.intervensys.com,0.079216354,595,0.001947018,3024,0
http://www.cls-uv.com,0.099659284,932,0.001740863,3806,0
http://www.hwd-alcoplan.co.uk,0,,,,1
http://www.colinchau.com,0,,,,1
http://www.helixtc.co.uk,0.080068143,589,0.001402998,2325,0
http://www.doodlemoonch.com,9.37E-03,20,0.000314959,148,0
http://www.nk-k.co.jp,0.045144804,430,0.001128125,2363,0
http://www.greensfishmongers.com,0,,,,1
http://www.thestable.org.uk,0.021294719,61,0.000509661,417,0
http://www.rtsshopfitting.co.uk,5.11E-03,7,4.01E-05,10,0
http://www.sparconstruction.com,0,,,,1
http://www.thebespoketailor.co.uk,0.05451448,292,0.000893338,1528,0
http://www.mjwebstudio.co.uk,0.043441227,181,0.000864705,961,0
http://www.hounsfieldboilers.co.uk,0,,,,1
http://www.jsoffshore.com,0,,,,1
http://www.barberco.net,0,,,,1
http://www.mclelland.co.uk,9.37E-03,29,0.000326412,124,0
http://www.patagoniaunlimited.net,0.04770017,150,0.000933423,878,0
http://www.mepsu.com,0.017887564,46,0.000406583,392,0
http://www.architecturalsalvagesussex.co.uk,4.26E-03,6,8.59E-05,18,0
http://www.media-marketing.co.uk,0,,,,1
http://www.nissens.com,0.055366269,741,0.001122399,3353,0
http://www.mandela-children.org.uk,0.057921635,351,0.001116672,1251,0
http://www.ardnell.com,0,,,,1
http://www.downeyengineering.com,1.11E-02,49,0.000492481,388,0
http://www.graiseley-allotments.org,0.042589438,334,0.000841799,1432,0
http://www.kmil.co.uk,0,,,,1
http://www.sevenzeroseven.com,1.36E-02,52,0.000326412,205,0
http://www.southwesterncorp.com,0.074957411,246,0.000893338,869,0
http://www.littleworth.biz,0.049403748,391,0.000778807,1226,0
http://www.agatazabek.com,0,,,,1
http://www.novah.co.uk,0.097955707,541,0.001488896,2050,0
http://www.shalomhouseinc.org,0.051107325,526,0.000927697,1627,0
http://www.lwmeasurements.com,0,,,,1
http://www.modeperformance.co.uk,0.046848382,248,0.000899064,1100,0
http://www.brunsfield.co.uk,0.045144804,419,0.000933423,1807,0
http://www.ensignplastic.com,3.41E-03,4,7.44E-05,21,0
http://www.kickstartyourbusiness.net,0,,,,1
http://www.sharksswimschool.com,0.072402044,806,0.002164626,5485,0
http://www.rubygordon.co.uk,0.042589438,156,0.000641371,447,0
http://www.staffordhouse.co.uk,0.058773424,311,0.001672145,1873,0
http://www.zydeco-developments-ltd.com,0.048551959,182,0.00079026,1016,0
http://www.griffithseccles.com,0.195911414,8035,0.003521812,39041,0
http://www.cateringequipmentnorth.co.uk,0.06132879,666,0.001454537,1727,0
http://www.yorkboilersltd.com,0.082623509,753,0.001517529,2343,0
http://www.robson-laidler.co.uk,0,,,,1
http://www.uandi-design.com,0.082623509,1831,0.001580521,5143,0
http://www.ie-signs.co.uk,0.076660988,620,0.001500349,1913,0
http://www.fadicherrydesign.com,0.028109029,175,0.000618465,841,0
http://www.dvashboutique.com,0.037478705,154,0.00080744,969,0
http://www.uffordpark.co.uk,0.10306644,1104,0.004472415,7903,0
http://www.hyeoak.co.uk,0.049403748,207,0.000904791,1291,0
http://www.minstrelgroup.com,0.044293015,357,0.000893338,1409,0
http://www.sussexpsychology.co.uk,0,,,,1
http://www.danescourtroofing.co.uk,0.074957411,458,0.001254109,1552,0
http://www.medichempharmacy.com,0.016183986,92,0.00041231,302,0
http://www.brooksmed.com,0.022146508,49,0.000377951,288,0
http://www.buchelawlv.com,0.084327087,1627,0.001981377,8810,0
http://www.haslamsteel.co.uk,0.025553663,60,0.000406583,185,0
http://www.thorcoshipping.com,0.074957411,930,0.001208297,3093,0
http://www.samuel.com,0.127768313,962,0.002691466,4094,0
http://www.canglongpipe.com,0.038330494,171,0.000784534,921,0
http://www.stellex.co.uk,0.039182283,153,0.000498208,386,0
http://www.engaginggroup.com.au,0,,,,1
http://www.buckskin.org.uk,0.051107325,438,0.000984962,1892,0
http://www.pointeblank.net,0.02044293,61,0.000418036,422,0
http://www.childrensridingschool.co.uk,0.05451448,473,0.000916244,1479,0
http://www.sgrefurbishmentsltd.co.uk,0.058773424,198,0.000767354,712,0
http://www.servnetuk.com,0.091141397,1428,0.00186112,4716,0
http://www.nws24-7.info,1.19E-02,35,0.000154616,66,0
http://www.justfalafel.com,0.043441227,249,0.00092197,1688,0
http://www.bridgelearning.com.sg,0.079216354,516,0.00146599,2204,0
http://www.gurkha.com.hk,0.038330494,276,0.000607012,972,0
http://www.fashionlooksltd.com,0.063032368,330,0.001042227,1962,0
http://www.catslimited.com,0.063032368,521,0.001196844,2214,0
http://www.nevis-resources.co.uk,0.088586031,547,0.001494623,3985,0
http://www.omatics.com,0.093696763,982,0.003161041,4676,0
http://www.kitesurf-magazine.co.uk,0.094548552,1746,0.002050096,8511,0
http://www.wilsonlimitededitionfransiscochampionsaa8582.wordpress.com,0.073253833,390,0.001689325,2118,0
http://www.bradfabs.co.uk,0.080919932,629,0.00108804,1886,0
http://www.rastamouse.com,0.051959114,959,0.00133428,3185,0
http://www.landtrustsassociation.org.uk,8.52E-04,2,0,0,0
http://www.wmcpfa.org.uk,9.37E-03,20,0.000269147,223,0
http://www.milcom.edu.au,0.124361158,1651,0.002216165,8906,0
http://www.brendoncare.org.uk,0.076660988,1263,0.001695051,2949,0
http://www.rinac.com,0.10988075,568,0.001271288,2191,0
http://www.thearkcreations.co.uk,0.051107325,265,0.00093915,993,0
http://www.bluegen.net,1.11E-02,24,0.000217608,84,0
http://www.hamtunespares.co.uk,0,,,,1
http://www.bniyorkshirewest.co.uk,0.03407155,168,0.000624191,483,0
http://www.optimumcontracthire.co.uk,0.057069847,454,0.000962056,1897,0
http://www.mrcreepy.co.uk,0.019591141,56,0.000498208,288,0
http://www.henrybatteryltd.en.ec21.com,0,,,,1
http://www.green-international.com.hk,0,,,,1
http://www.medrx.com.bd,0.070698467,248,0.001093766,890,0
http://www.meolshall.co.uk,0.033219761,112,0.00065855,803,0
http://www.nord-pay.com,0.049403748,169,0.000893338,801,0
http://www.reptongroup.co.uk,0.063032368,657,0.001139578,1999,0
http://www.londonregalcollege.co.uk,0.038330494,160,0.00079026,1215,0
http://www.riskfactor-solutions.com,0.06132879,748,0.001007868,1963,0
http://www.timeswitchuk.com,0.059625213,735,0.00095633,2345,0
http://www.mmdrillingriversltd.blogspot.ca,0.056218058,615,0.001620606,3408,0
http://www.tridal.com,0,,,,1
http://www.trinet.com,0,,,,1
http://www.pjcole.com,0,,,,1
http://www.cogleyenterprises.com,0.049403748,136,0.000795987,658,0
http://www.uniqueformsltd.com,0.043441227,159,0.000652824,411,0
http://www.windowtintingmanchester.com,0.048551959,261,0.000818893,871,0
http://www.chaircoversandbows.co.uk,0.057921635,323,0.001019321,971,0
http://www.opusunderwriting.com,0.072402044,641,0.001288468,2352,0
http://www.castlepeak.com.hk,0.049403748,142,0.000618465,462,0
http://www.campdencottages.co.uk,0.090289608,752,0.001603427,3761,0
http://www.globalimperialsolutionsltd.wordpress.com,0.081771721,499,0.001786676,1799,0
http://www.acintegrated-systems.com,0,,,,1
http://www.passion4construction.co.uk,0.063884157,656,0.00133428,1918,0
http://www.border-traffic-service.co.uk,0.040034072,104,0.000584105,360,0
http://www.daineskapp.co.uk,0.042589438,219,0.000618465,540,0
http://www.basenetworks.co.uk,0.016183986,46,0.000326412,117,0
http://www.xtreme-eng.co.uk,0.093696763,1984,0.001689325,11908,0
http://www.venue360.co.uk,0.067291312,387,0.001282741,1570,0
http://www.otabe.co.uk,0,,,,1
http://www.fixitfred.co.uk,0.039182283,84,0.000469575,316,0
http://www.martsandlundy.co.uk,0.085178876,1063,0.00121975,2136,0
http://www.miltoncommunitywoodland.org,0.06132879,502,0.000927697,1542,0
http://www.newcovenantchurch.com,0.076660988,848,0.001700778,3108,0
http://www.rmaarchitects.co.uk,0.036626917,194,0.000704362,528,0
http://www.space-egse.co.uk,8.52E-04,1,8.59E-05,23,0
http://www.towergate.org.uk,0.141396934,1746,0.0018783,4524,0
http://www.theschooltravelcompany.com,0,,,,1
http://www.e-aname.com,5.96E-03,14,0.00011453,36,0
http://www.leemawdsley.co.uk,0.022998296,626,0.000589832,2558,0
http://www.playnation.co.uk,0,,,,1
http://www.sqhorseboxhire.co.uk,0.031516184,137,0.000704362,800,0
http://www.promensfoodpackaging.com,0.06132879,310,0.00067573,693,0
http://www.gwyn-may.co.uk,0.081771721,1186,0.002702919,7526,0
http://www.loweswatershow.com,0.078364566,480,0.001145305,1262,0
http://www.palladiobeauty.com,0.072402044,1056,0.002135993,3299,0
http://www.jorproperty.co.uk,5.11E-03,7,3.44E-05,9,0
http://www.arthurmurray.com,0.081771721,1402,0.002725825,5594,0
http://www.bespokeautostyling.com,0.084327087,1838,0.001528982,7089,0
http://www.willibetz.com,0.065587734,594,0.001832488,3497,0
http://www.eco-tabs.com,0.033219761,157,0.000612738,682,0
http://www.heatflow.net,0.066439523,485,0.001277015,2138,0
http://www.mers.co,0.072402044,503,0.001906933,1578,0
http://www.smithwaters.co.uk,0.030664395,125,0.000681456,627,0
http://www.dmbnorwichltd.com,0.095400341,1646,0.001769496,6766,0
http://www.bickfordbuildingservices.co.uk,0,,,,1
http://www.aadaptiv.com,5.96E-03,37,0.000211881,349,0
http://www.extrium.co.uk,0.076660988,746,0.000979236,1796,0
http://www.guardianlightningprotection.co.uk,0.066439523,395,0.001173937,1695,0
http://www.kallkwikportsmouth.co.uk,0,,,,1
http://www.eryribuilders.co.uk,0.076660988,261,0.000830346,524,0
http://www.bigburnssupper.com,0.035775128,120,0.000629918,536,0
http://www.werneth-electronics.com,0,,,,1
http://www.saltosystems.com,0.129471891,1025,0.001437358,2565,0
http://www.jlmundergroundsolutions.com.au,0.019591141,50,0.000389404,603,0
http://www.lawsonrobb.com,0.057921635,416,0.001168211,1550,0
http://www.britishrenewables.com,0.087734242,1130,0.001460264,4430,0
http://www.glencraft.co.uk,0.076660988,663,0.001425905,2338,0
http://www.oakridgefinancialplanning.co.uk,0.075809199,644,0.00201001,3021,0
http://www.slroc.uk.com,0.029812606,134,0.000463848,1152,0
http://www.dpdata.co.uk,0.019591141,40,0.000292053,127,0
http://www.key-insight-management.com,0.029812606,77,0.000440942,228,0
http://www.londonforus.com,0.038330494,193,0.000704362,1018,0
http://www.positivelyflourishing.co.uk,0.03407155,115,0.000767354,974,0
http://www.syspal.com,0.138841567,1799,0.001849667,5092,0
http://www.boundinglogic.com,0,,,,1
http://www.juryoshea.com,0.065587734,447,0.000927697,1391,0
http://www.thornflex.co.uk,0.064735945,329,0.00080744,915,0
http://www.wrightwayservices.co.uk,0.04770017,143,0.000664277,289,0
http://www.drexelcorporation.com,0.098807496,623,0.001162484,1959,0
http://www.en-route.co.uk,0.069846678,564,0.001448811,2417,0
http://www.leisure-trailer.co.uk,0.051107325,440,0.000910517,1845,0
http://www.pharmhe.com,0.072402044,331,0.001322827,1897,0
http://www.intelligentmoney.com,0.043441227,421,0.00108804,1843,0
http://www.kwikpictureframing.co.uk,0.098807496,2562,0.001918386,6533,0
http://www.dni-ltd.com,0.03407155,94,0.000458122,228,0
http://www.taylordavenport.co.uk,0.075809199,726,0.00148317,2628,0
http://www.ir.hertz.com,0,,,,1
http://www.elitemilking.co.uk,0.107325383,1495,0.001563341,4665,0
http://www.teessidecommercials.uk,0,,,,1
http://www.aquaterra.co.uk,0.050255537,257,0.000664277,598,0
http://www.watermota.co.uk,0.082623509,638,0.002336422,2846,0
http://www.activatelearning.ac.uk,0.094548552,935,0.001523255,2939,0
http://www.wakethetown.com,0.022146508,97,0.000538293,472,0
http://www.almerostudentmansions.com,0.067291312,1577,0.001660692,4933,0
http://www.pari-passu.co.uk,0.074957411,318,0.001110946,1108,0
http://www.lichfieldtechnologies.co.uk,0.032367973,79,0.000418036,424,0
http://www.legacybuilddesign.com,0.086030664,677,0.00108804,1665,0
http://www.newfoundplanetfilms.com,1.02E-02,30,0.000143163,54,0
http://www.chaseley.org.uk,0.081771721,532,0.001798129,2474,0
http://www.ngmtaxlaw.co.uk,0,,,,1
http://www.corfecastlepreschool.org.uk,0.060477002,1158,0.001036501,3567,0
http://www.deificjewelry.com,0.066439523,710,0.00146599,2880,0
http://www.tradevehiclesdirect.com,0.097955707,5054,0.001803855,15864,0
http://www.inardesign.com.au,0.038330494,224,0.000601285,681,0
http://www.birchillspressworks.co.uk,0.059625213,423,0.000704362,822,0
http://www.chellington.org,0.056218058,249,0.001007868,1186,0
http://www.8185727.listomera.co.uk,0.034923339,149,0.000881885,1381,0
http://www.dorrington.co.uk,0.018739353,60,0.000446669,360,0
http://www.tradecarsdirect.com,0.075809199,1339,0.001666419,5116,0
http://www.atoninformatics.com,0,,,,1
http://www.css-light-haulage-wakefield.com,0.056218058,396,0.001139578,1094,0
http://www.nkpdraughting.co.uk,0.058773424,186,0.000721542,611,0
http://www.altoncarsandvansltd.co.uk,0.077512777,798,0.002061549,5037,0
http://www.kommercialsense.com,0.034923339,102,0.000492481,643,0
http://www.lumanlighting.com,0.043441227,216,0.000750175,698,0
http://www.comforide.com,0,,,,1
http://www.bluepersonnel.com,5.96E-03,14,0.000246241,162,0
http://www.cjbayliss.co.uk,0.091993186,641,0.001151031,2442,0
http://www.bruntsfieldlinks.co.uk,0.059625213,569,0.001328554,2285,0
http://www.rcvbs.co.uk,0.04770017,300,0.00105368,1463,0
http://www.rti-payroll-solutions.co.uk,0.070698467,547,0.00146599,2739,0
http://www.completebuildingmaintenance.co.uk,0.064735945,457,0.000853252,1167,0
http://www.thriveforbusiness.co.uk,0.092844974,1208,0.001740863,4197,0
http://www.specialist-policing.co.uk,0.077512777,906,0.001259835,2122,0
http://www.cravens.co.uk,0,,,,1
http://www.manastypacking.com,0.049403748,115,0.000727269,382,0
http://www.shop.lazaris.com,0,,,,1
http://www.alprofil.com,0.057069847,227,0.000767354,569,0
http://www.seraphinsoftware.com,0.050255537,121,0.000681456,315,0
http://www.symatrix.com,0.078364566,771,0.001500349,3876,0
http://www.financeconnectfinancialplanning.com.au,0,,,,1
http://www.thornridgehomes.com,0.069846678,1063,0.001609153,4121,0
http://www.rufio.co.uk,0.036626917,118,0.000601285,690,0
http://www.psjfabrications.com,0.090289608,459,0.001191117,1815,0
http://www.vetlearning.co.uk,2.56E-03,4,5.15E-05,12,0
http://www.intl-solutions.com,0,,,,1
http://www.greenhighland.co.uk,0.068994889,601,0.001093766,2348,0
http://www.impartialoutcomes.co.uk,0.075809199,636,0.00120257,1670,0
http://www.dalesviewpartnership.co.uk,0.015332198,36,0.000297779,147,0
http://www.haringey6.ac.uk,0.096252129,1636,0.001591974,3338,0
http://www.managementconstruction.co.uk,1.45E-02,59,0.00039513,324,0
http://www.ecoprint.uk.com,0.049403748,174,0.000755901,625,0
http://www.caterhamschoolsportkit.co.uk,0,,,,1
http://www.theaoc.co.uk,0.055366269,184,0.000841799,583,0
http://www.davistownplanning.co.uk,0,,,,1
http://www.cjjoineryltd.com,0,,,,1
http://www.dymline.com,0.079216354,928,0.001821035,4109,0
http://www.greenwich.mclaren.com,0,,,,1
http://www.bluebellfittedfurniture.co.uk,0.067291312,904,0.001551888,4534,0
http://www.vwendangeredspecies.co.uk,8.52E-04,2,5.15E-05,12,0
http://www.family-care.co.uk,0.056218058,442,0.000950603,1247,0
http://www.woodwardrecruitment.co.uk,0.077512777,979,0.001345733,2713,0
http://www.indexcargologistics.com,0.06132879,372,0.000973509,1736,0
http://www.nurseryfresh.co.uk,0.049403748,214,0.000670003,618,0
http://www.securitay.co.uk,0.048551959,236,0.00092197,1005,0
http://www.caledoniansciencepress.com,0.031516184,109,0.000549746,557,0
http://www.eminencecouriers.com,0.017035775,32,0.000217608,93,0
http://www.hk-physiotherapy.co.uk,0,,,,1
http://www.convivialityretail.co.uk,0.05451448,868,0.001007868,2979,0
http://www.myclubbetting.com,0.102214651,1114,0.00172941,4277,0
http://www.comscale.co.uk,0.028960818,49,0.000383677,163,0
http://www.jlm-developments.co.uk,0.073253833,494,0.001345733,1392,0
http://www.ablegrowth.co.uk,0.075809199,512,0.001133852,1649,0
http://www.gamesdrop.co.uk,0,,,,1
http://www.abbeybookbinding.co.uk,0.063032368,627,0.000973509,1919,0
http://www.manytearsrescue.org,0.098807496,841,0.001884026,4231,0
http://www.bananaaudio.com,0.05451448,787,0.001151031,2295,0
http://www.bepgroup.com.hk,0.076660988,916,0.001357186,3969,0
http://www.kirstywither.com,0.024701874,77,0.000343591,193,0
http://www.human-aid.org,0.088586031,2926,0.001654965,9172,0
http://www.arcadeinternational.com,0,,,,1
http://www.environmentalimprovement.co.uk,0,,,,1
http://www.techtelservicesdirect.co.uk,0.048551959,434,0.000767354,998,0
http://www.bearskingroup.com,0,,,,1
http://www.omega-holidays.com,0.039182283,233,0.000773081,862,0
http://www.mjda.co.uk,0.039182283,211,0.000818893,998,0
http://www.adderstonegroup.com,0.065587734,547,0.001265562,1960,0
http://www.dentalcircle.com,0.091993186,1014,0.002519671,4693,0
http://www.giffordowen.com,0.040034072,78,0.000692909,413,0
http://www.ettall.com,0,,,,1
http://www.mlexmarketinsight.com,0.070698467,727,0.001236929,2948,0
http://www.burnhamlandscaping.co.uk,0.017887564,53,0.000360771,247,0
http://www.daf.co.uk,0.107325383,1412,0.002359328,5021,0
http://www.esp.uk.net,0.086030664,743,0.001563341,3292,0
http://www.jare-atp.co.uk,0.10988075,1099,0.001866847,4621,0
http://www.fionashipley.com,0.057921635,401,0.001580521,1496,0
http://www.restandplayfootwear.co.uk,0.057921635,242,0.000830346,681,0
http://www.thamesdesign.com,0.021294719,55,0.000429489,205,0
http://www.odeigahouse.com,0.060477002,509,0.001277015,2494,0
http://www.peeweekarate.co.uk,0,,,,1
http://www.taobaotrading.com,1.11E-02,22,0.001420178,518,0
http://www.bluestonerentals.co.uk,0,,,,1
http://www.hil-installations.com,0.038330494,230,0.000389404,459,0
http://www.thornburybaptistchurch.org.uk,0.059625213,459,0.001145305,3115,0
http://www.atlantic-windows.co.uk,0.078364566,650,0.00214172,2335,0
http://www.berdussinenterprises.com,0,,,,1
http://www.verdorenewables.co.uk,0.079216354,359,0.001214023,1464,0
http://www.thehungerproject.co.uk,0,,,,1
http://www.bricklandbuilding.co.uk,0.062180579,405,0.000973509,871,0
http://www.visionbathroomandkitchen.co.uk,0.063032368,938,0.001494623,2861,0
http://www.tatenhill-aviation.co.uk,0.097955707,2161,0.001906933,6897,0
http://www.sara-da-silva.com,0.17802385,5670,0.006402254,35347,0
http://www.silvermaze.co.uk,0.075809199,348,0.001277015,1954,0
